Call_ID,Customer_Id,Agent,Date_Of_Call,Time_Of_Call,Resolved,Answered,Topic,Speed_of_answer_in_seconds,Duration,Satisfaction_rating
1056,459,Stewart,2021-01-19,12:28:48 PM,1,1,Contract related,84,12:06:44 AM,2
1057,4761,Joe,2021-01-19,12:40:19 PM,1,1,Technical Support,47,12:05:58 AM,5
1058,4762,Martha,2021-01-19,12:40:19 PM,1,1,Payment related,42,12:02:06 AM,5
1059,2019,Dan,2021-01-19,12:59:02 PM,0,1,Streaming,45,12:03:44 AM,4
1060,1285,Dan,2021-01-19,12:59:02 PM,0,0,Technical Support,,,
1061,4763,Jim,2021-01-19,1:14:53 PM,1,1,Payment related,19,12:01:36 AM,5
1062,2935,Greg,2021-01-19,1:14:53 PM,1,1,Contract related,114,12:01:25 AM,3
1063,4764,Jim,2021-01-19,1:22:05 PM,1,1,Admin Support,94,12:00:57 AM,5
1064,1286,Dan,2021-01-19,1:22:05 PM,0,0,Payment related,,,
1065,4765,Diane,2021-01-19,1:26:24 PM,1,1,Streaming,99,12:02:16 AM,5
1066,3874,Diane,2021-01-19,1:26:24 PM,1,1,Streaming,23,12:04:32 AM,4
1067,1287,Greg,2021-01-19,1:36:29 PM,0,0,Technical Support,,,
1068,794,Dan,2021-01-19,1:36:29 PM,1,1,Admin Support,80,12:04:52 AM,5
1069,543,Stewart,2021-01-19,1:37:55 PM,1,1,Payment related,18,12:05:19 AM,3
1070,1288,Diane,2021-01-19,1:37:55 PM,0,0,Contract related,,,
1071,3875,Martha,2021-01-19,1:45:07 PM,1,1,Payment related,104,12:03:33 AM,4
1072,2936,Martha,2021-01-19,1:45:07 PM,1,1,Payment related,116,12:05:45 AM,3
1073,795,Stewart,2021-01-19,2:22:34 PM,1,1,Streaming,44,12:06:09 AM,5
1074,3876,Joe,2021-01-19,2:22:34 PM,1,1,Payment related,91,12:06:43 AM,4
1075,1289,Greg,2021-01-19,3:00:00 PM,0,0,Contract related,,,
1076,2937,Martha,2021-01-19,3:00:00 PM,1,1,Technical Support,122,12:04:15 AM,3
1077,544,Becky,2021-01-19,3:30:14 PM,1,1,Streaming,103,12:02:49 AM,3
1078,4766,Becky,2021-01-19,3:30:14 PM,1,1,Technical Support,18,12:02:01 AM,5
1079,3877,Jim,2021-01-19,3:34:34 PM,1,1,Contract related,20,12:02:27 AM,4
1080,2492,Greg,2021-01-19,3:34:34 PM,1,1,Payment related,93,12:01:41 AM,2
1081,1290,Becky,2021-01-19,3:54:43 PM,0,0,Admin Support,,,
1082,678,Joe,2021-01-19,3:54:43 PM,1,1,Technical Support,63,12:04:20 AM,4
1083,3878,Greg,2021-01-19,4:09:07 PM,1,1,Contract related,90,12:06:32 AM,4
1084,3879,Dan,2021-01-19,4:09:07 PM,1,1,Contract related,43,12:04:00 AM,4
1085,2020,Jim,2021-01-19,4:40:48 PM,0,1,Contract related,105,12:01:50 AM,4
1086,4767,Joe,2021-01-19,4:40:48 PM,1,1,Contract related,59,12:05:10 AM,5
1087,3880,Joe,2021-01-19,4:56:38 PM,1,1,Admin Support,115,12:06:47 AM,4
1088,3881,Dan,2021-01-19,4:56:38 PM,1,1,Payment related,106,12:01:51 AM,4
1089,2938,Becky,2021-01-19,5:15:22 PM,1,1,Streaming,35,12:00:59 AM,3
1090,3882,Diane,2021-01-19,5:15:22 PM,1,1,Contract related,48,12:06:35 AM,4
1091,48,Jim,2021-01-19,5:24:00 PM,0,0,Contract related,,,
1092,3883,Jim,2021-01-19,5:24:00 PM,1,1,Technical Support,56,12:06:38 AM,4
1093,1291,Stewart,2021-01-20,9:05:46 AM,0,0,Technical Support,,,
1094,3884,Stewart,2021-01-20,9:05:46 AM,1,1,Admin Support,99,12:04:39 AM,4
1095,2939,Joe,2021-01-20,9:46:05 AM,1,1,Admin Support,71,12:02:41 AM,3
1096,3885,Stewart,2021-01-20,9:46:05 AM,1,1,Payment related,54,12:04:24 AM,4
1097,1292,Greg,2021-01-20,9:46:05 AM,0,0,Admin Support,,,
1098,1293,Dan,2021-01-20,9:46:05 AM,0,0,Payment related,,,
1099,3886,Jim,2021-01-20,9:46:05 AM,1,1,Streaming,54,12:01:26 AM,4
1100,2493,Joe,2021-01-20,9:46:05 AM,1,1,Technical Support,62,12:01:49 AM,2
1101,3887,Stewart,2021-01-20,10:22:05 AM,1,1,Payment related,24,12:04:08 AM,4
1102,796,Jim,2021-01-20,10:22:05 AM,1,1,Admin Support,94,12:04:10 AM,5
1103,2940,Becky,2021-01-20,11:24:00 AM,1,1,Payment related,43,12:00:56 AM,3
1104,1294,Martha,2021-01-20,11:24:00 AM,0,0,Streaming,,,
1105,4768,Joe,2021-01-20,12:00:00 PM,1,1,Streaming,58,12:04:14 AM,5
1106,2203,Greg,2021-01-20,12:00:00 PM,1,1,Payment related,15,12:06:35 AM,1
1107,2204,Becky,2021-01-20,12:07:12 PM,1,1,Contract related,102,12:01:16 AM,1
1108,2494,Greg,2021-01-20,12:07:12 PM,1,1,Contract related,40,12:05:22 AM,2
1109,2495,Diane,2021-01-20,12:27:22 PM,1,1,Technical Support,63,12:04:50 AM,2
1110,3888,Martha,2021-01-20,12:27:22 PM,1,1,Streaming,77,12:06:22 AM,4
1111,3889,Martha,2021-01-20,12:59:02 PM,1,1,Technical Support,93,12:05:30 AM,4
1112,4769,Becky,2021-01-20,12:59:02 PM,1,1,Streaming,101,12:03:22 AM,5
1113,4770,Stewart,2021-01-20,1:00:29 PM,1,1,Payment related,34,12:00:34 AM,5
1114,4771,Stewart,2021-01-20,1:00:29 PM,1,1,Payment related,64,12:01:34 AM,5
1115,1938,Greg,2021-01-20,1:26:24 PM,0,1,Technical Support,25,12:06:32 AM,3
1116,3890,Jim,2021-01-20,1:26:24 PM,1,1,Admin Support,122,12:02:13 AM,4
1117,3891,Stewart,2021-01-20,1:26:24 PM,1,1,Streaming,36,12:01:01 AM,4
1118,2941,Stewart,2021-01-20,1:26:24 PM,1,1,Contract related,37,12:01:34 AM,3
1119,2942,Joe,2021-01-20,1:59:31 PM,1,1,Streaming,112,12:06:46 AM,3
1120,1295,Diane,2021-01-20,1:59:31 PM,0,0,Payment related,,,
1121,545,Jim,2021-01-20,2:03:50 PM,1,1,Admin Support,57,12:04:53 AM,3
1122,546,Jim,2021-01-20,2:03:50 PM,1,1,Admin Support,14,12:02:28 AM,3
1123,2496,Becky,2021-01-20,4:00:29 PM,1,1,Admin Support,72,12:04:11 AM,2
1124,2943,Becky,2021-01-20,4:00:29 PM,1,1,Admin Support,60,12:06:32 AM,3
1125,4772,Becky,2021-01-20,4:20:38 PM,1,1,Payment related,52,12:02:57 AM,5
1126,1296,Stewart,2021-01-20,4:20:38 PM,0,0,Contract related,,,
1127,2944,Joe,2021-01-20,5:42:43 PM,1,1,Streaming,73,12:00:45 AM,3
1128,3892,Becky,2021-01-20,5:42:43 PM,1,1,Contract related,108,12:02:20 AM,4
1129,3893,Joe,2021-01-20,5:55:41 PM,1,1,Streaming,50,12:01:48 AM,4
1130,1297,Stewart,2021-01-20,5:55:41 PM,0,0,Technical Support,,,
1131,246,Joe,2021-01-20,5:57:07 PM,0,1,Admin Support,100,12:04:04 AM,2
1132,2945,Joe,2021-01-20,5:57:07 PM,1,1,Technical Support,69,12:01:22 AM,3
1133,2205,Becky,2021-01-21,9:20:10 AM,1,1,Streaming,39,12:02:11 AM,1
1134,4773,Jim,2021-01-21,9:20:10 AM,1,1,Technical Support,71,12:02:54 AM,5
1135,1298,Dan,2021-01-21,9:37:26 AM,0,0,Streaming,,,
1136,4774,Greg,2021-01-21,9:37:26 AM,1,1,Technical Support,79,12:01:19 AM,5
1137,2946,Martha,2021-01-21,9:56:10 AM,1,1,Contract related,57,12:05:24 AM,3
1138,3894,Diane,2021-01-21,9:56:10 AM,1,1,Admin Support,82,12:04:53 AM,4
1139,357,Jim,2021-01-21,10:14:53 AM,1,1,Contract related,73,12:03:13 AM,1
1140,4775,Jim,2021-01-21,10:14:53 AM,1,1,Technical Support,110,12:02:11 AM,5
1141,4776,Martha,2021-01-21,10:19:12 AM,1,1,Admin Support,106,12:01:49 AM,5
1142,3895,Jim,2021-01-21,10:19:12 AM,1,1,Streaming,92,12:02:13 AM,4
1143,3896,Greg,2021-01-21,10:24:58 AM,1,1,Streaming,28,12:06:00 AM,4
1144,358,Martha,2021-01-21,10:24:58 AM,1,1,Contract related,108,12:06:02 AM,1
1145,3897,Becky,2021-01-21,10:53:46 AM,1,1,Streaming,57,12:01:47 AM,4
1146,2947,Martha,2021-01-21,10:53:46 AM,1,1,Contract related,109,12:05:56 AM,3
1147,2497,Greg,2021-01-21,10:59:31 AM,1,1,Contract related,55,12:01:37 AM,2
1148,1299,Martha,2021-01-21,10:59:31 AM,0,0,Technical Support,,,
1149,2206,Dan,2021-01-21,11:15:22 AM,1,1,Payment related,68,12:06:53 AM,1
1150,1939,Jim,2021-01-21,11:15:22 AM,0,1,Admin Support,46,12:00:34 AM,3
1151,2948,Jim,2021-01-21,12:02:53 PM,1,1,Technical Support,30,12:04:59 AM,3
1152,3898,Martha,2021-01-21,12:02:53 PM,1,1,Admin Support,107,12:00:50 AM,4
1153,4777,Greg,2021-01-21,12:02:53 PM,1,1,Technical Support,122,12:06:25 AM,5
1154,1300,Martha,2021-01-21,12:02:53 PM,0,0,Admin Support,,,
1155,797,Stewart,2021-01-21,12:07:12 PM,1,1,Technical Support,18,12:00:37 AM,5
1156,49,Joe,2021-01-21,12:07:12 PM,0,0,Streaming,,,
1157,1301,Joe,2021-01-21,3:47:31 PM,0,0,Payment related,,,
1158,1302,Joe,2021-01-21,3:47:31 PM,0,0,Technical Support,,,
1159,50,Martha,2021-01-21,3:48:58 PM,0,0,Technical Support,,,
1160,3899,Stewart,2021-01-21,3:48:58 PM,1,1,Streaming,99,12:02:14 AM,4
1161,2498,Dan,2021-01-21,4:03:22 PM,1,1,Contract related,52,12:01:47 AM,2
1162,1303,Martha,2021-01-21,4:03:22 PM,0,0,Admin Support,,,
1163,51,Becky,2021-01-21,4:20:38 PM,0,0,Payment related,,,
1164,2949,Jim,2021-01-21,4:20:38 PM,1,1,Contract related,79,12:00:47 AM,3
1165,4778,Martha,2021-01-21,4:29:17 PM,1,1,Streaming,112,12:02:51 AM,5
1166,547,Diane,2021-01-21,4:29:17 PM,1,1,Payment related,16,12:04:23 AM,3
1167,2950,Joe,2021-01-21,4:46:34 PM,1,1,Contract related,22,12:06:58 AM,3
1168,2207,Dan,2021-01-21,4:46:34 PM,1,1,Contract related,115,12:01:25 AM,1
1169,3900,Dan,2021-01-21,5:11:02 PM,1,1,Technical Support,125,12:04:37 AM,4
1170,2951,Martha,2021-01-21,5:11:02 PM,1,1,Payment related,68,12:05:06 AM,3
1171,3901,Jim,2021-01-21,5:26:53 PM,1,1,Technical Support,44,12:01:16 AM,4
1172,1304,Becky,2021-01-21,5:26:53 PM,0,0,Technical Support,,,
1173,3902,Stewart,2021-01-21,5:26:53 PM,1,1,Streaming,119,12:00:42 AM,4
1174,4779,Martha,2021-01-21,5:26:53 PM,1,1,Streaming,62,12:00:54 AM,5
1175,798,Greg,2021-01-21,5:26:53 PM,1,1,Streaming,84,12:06:04 AM,5
1176,1305,Martha,2021-01-21,5:26:53 PM,0,0,Technical Support,,,
1177,3903,Greg,2021-01-21,5:36:58 PM,1,1,Streaming,75,12:06:28 AM,4
1178,3904,Martha,2021-01-21,5:36:58 PM,1,1,Payment related,114,12:02:54 AM,4
1179,1306,Dan,2021-01-21,5:38:24 PM,0,0,Technical Support,,,
1180,3905,Stewart,2021-01-21,5:38:24 PM,1,1,Admin Support,21,12:02:10 AM,4
1181,1307,Stewart,2021-01-22,9:11:31 AM,0,0,Technical Support,,,
1182,548,Diane,2021-01-22,9:11:31 AM,1,1,Admin Support,20,12:01:08 AM,3
1183,2208,Diane,2021-01-22,9:11:31 AM,1,1,Technical Support,112,12:03:37 AM,1
1184,3906,Becky,2021-01-22,9:11:31 AM,1,1,Streaming,85,12:05:24 AM,4
1185,2952,Martha,2021-01-22,9:24:29 AM,1,1,Admin Support,34,12:06:07 AM,3
1186,3907,Diane,2021-01-22,9:24:29 AM,1,1,Streaming,53,12:05:02 AM,4
1187,799,Martha,2021-01-22,9:48:58 AM,1,1,Streaming,103,12:02:14 AM,5
1188,679,Becky,2021-01-22,9:48:58 AM,1,1,Contract related,98,12:06:53 AM,4
1189,2209,Becky,2021-01-22,9:59:02 AM,1,1,Technical Support,23,12:04:44 AM,1
1190,2499,Martha,2021-01-22,9:59:02 AM,1,1,Admin Support,53,12:01:17 AM,2
1191,52,Becky,2021-01-22,10:37:55 AM,0,0,Technical Support,,,
1192,2021,Diane,2021-01-22,10:37:55 AM,0,1,Contract related,55,12:04:40 AM,4
1193,4780,Martha,2021-01-22,11:39:50 AM,1,1,Admin Support,77,12:05:02 AM,5
1194,2953,Becky,2021-01-22,11:39:50 AM,1,1,Technical Support,46,12:06:05 AM,3
1195,1308,Greg,2021-01-22,11:42:43 AM,0,0,Technical Support,,,
1196,3908,Martha,2021-01-22,11:42:43 AM,1,1,Payment related,39,12:05:05 AM,4
1197,2954,Greg,2021-01-22,11:55:41 AM,1,1,Payment related,13,12:07:00 AM,3
1198,800,Jim,2021-01-22,11:55:41 AM,1,1,Admin Support,84,12:05:34 AM,5
1199,2955,Dan,2021-01-22,11:55:41 AM,1,1,Admin Support,60,12:04:46 AM,3
1200,4781,Dan,2021-01-22,11:55:41 AM,1,1,Admin Support,32,12:00:35 AM,5
1201,1309,Stewart,2021-01-22,12:47:31 PM,0,0,Technical Support,,,
1202,1310,Greg,2021-01-22,12:47:31 PM,0,0,Contract related,,,
1203,1311,Joe,2021-01-22,2:19:41 PM,0,0,Admin Support,,,
1204,3909,Dan,2021-01-22,2:19:41 PM,1,1,Payment related,67,12:06:42 AM,4
1205,2022,Stewart,2021-01-22,2:22:34 PM,0,1,Streaming,94,12:03:58 AM,4
1206,2210,Stewart,2021-01-22,2:22:34 PM,1,1,Streaming,92,12:06:10 AM,1
1207,2956,Becky,2021-01-22,2:44:10 PM,1,1,Streaming,35,12:01:10 AM,3
1208,4782,Diane,2021-01-22,2:44:10 PM,1,1,Admin Support,57,12:01:21 AM,5
1209,1312,Stewart,2021-01-22,2:48:29 PM,0,0,Streaming,,,
1210,3910,Jim,2021-01-22,2:48:29 PM,1,1,Admin Support,15,12:04:55 AM,4
1211,322,Becky,2021-01-22,2:49:55 PM,0,1,Admin Support,54,12:03:15 AM,5
1212,359,Greg,2021-01-22,2:49:55 PM,1,1,Payment related,99,12:01:00 AM,1
1213,1313,Martha,2021-01-22,3:30:14 PM,0,0,Contract related,,,
1214,1314,Jim,2021-01-22,3:30:14 PM,0,0,Streaming,,,
1215,1315,Martha,2021-01-22,3:56:10 PM,0,0,Streaming,,,
1216,1316,Martha,2021-01-22,3:56:10 PM,0,0,Admin Support,,,
1217,1317,Martha,2021-01-22,4:01:55 PM,0,0,Payment related,,,
1218,4783,Becky,2021-01-22,4:01:55 PM,1,1,Streaming,78,12:01:05 AM,5
1219,1318,Greg,2021-01-22,4:39:22 PM,0,0,Admin Support,,,
1220,2108,Jim,2021-01-22,4:39:22 PM,0,1,Payment related,35,12:05:09 AM,5
1221,1319,Becky,2021-01-22,4:50:53 PM,0,0,Contract related,,,
1222,4784,Stewart,2021-01-22,4:50:53 PM,1,1,Contract related,33,12:06:09 AM,5
1223,4785,Greg,2021-01-22,4:56:38 PM,1,1,Streaming,72,12:04:09 AM,5
1224,239,Joe,2021-01-22,4:56:38 PM,0,1,Technical Support,82,12:05:02 AM,1
1225,1320,Greg,2021-01-22,5:25:26 PM,0,0,Admin Support,,,
1226,4786,Greg,2021-01-22,5:25:26 PM,1,1,Payment related,115,12:04:12 AM,5
1227,2957,Diane,2021-01-22,5:38:24 PM,1,1,Streaming,64,12:01:42 AM,3
1228,1321,Martha,2021-01-22,5:38:24 PM,0,0,Technical Support,,,
1229,460,Jim,2021-01-22,5:47:02 PM,1,1,Payment related,71,12:04:01 AM,2
1230,1940,Becky,2021-01-22,5:47:02 PM,0,1,Streaming,50,12:05:08 AM,3
1231,461,Greg,2021-01-23,9:31:41 AM,1,1,Streaming,116,12:01:13 AM,2
1232,801,Martha,2021-01-23,9:31:41 AM,1,1,Admin Support,52,12:01:27 AM,5
1233,4787,Greg,2021-01-23,9:40:19 AM,1,1,Technical Support,112,12:03:37 AM,5
1234,2958,Stewart,2021-01-23,9:40:19 AM,1,1,Admin Support,116,12:02:42 AM,3
1235,247,Becky,2021-01-23,9:51:50 AM,0,1,Payment related,112,12:06:18 AM,2
1236,3911,Dan,2021-01-23,9:51:50 AM,1,1,Streaming,53,12:05:46 AM,4
1237,2959,Diane,2021-01-23,9:57:36 AM,1,1,Admin Support,12,12:05:31 AM,3
1238,293,Joe,2021-01-23,9:57:36 AM,0,1,Technical Support,120,12:00:54 AM,4
1239,53,Diane,2021-01-23,10:49:26 AM,0,0,Admin Support,,,
1240,3912,Dan,2021-01-23,10:49:26 AM,1,1,Technical Support,118,12:02:49 AM,4
1241,2500,Jim,2021-01-23,11:00:58 AM,1,1,Contract related,121,12:02:49 AM,2
1242,4788,Martha,2021-01-23,11:00:58 AM,1,1,Streaming,83,12:06:48 AM,5
1243,4789,Joe,2021-01-23,11:18:14 AM,1,1,Streaming,84,12:01:21 AM,5
1244,2023,Becky,2021-01-23,11:18:14 AM,0,1,Payment related,63,12:05:00 AM,4
1245,2960,Jim,2021-01-23,11:29:46 AM,1,1,Technical Support,33,12:03:29 AM,3
1246,54,Dan,2021-01-23,11:29:46 AM,0,0,Contract related,,,
1247,323,Greg,2021-01-23,11:32:38 AM,0,1,Admin Support,10,12:01:01 AM,5
1248,4790,Joe,2021-01-23,11:32:38 AM,1,1,Admin Support,100,12:00:42 AM,5
1249,4791,Diane,2021-01-23,11:35:31 AM,1,1,Contract related,110,12:05:03 AM,5
1250,2501,Stewart,2021-01-23,11:35:31 AM,1,1,Payment related,28,12:05:16 AM,2
1251,2961,Joe,2021-01-23,11:36:58 AM,1,1,Admin Support,74,12:01:15 AM,3
1252,2962,Jim,2021-01-23,11:36:58 AM,1,1,Admin Support,18,12:01:21 AM,3
1253,2963,Becky,2021-01-23,11:44:10 AM,1,1,Streaming,22,12:06:12 AM,3
1254,55,Diane,2021-01-23,11:44:10 AM,0,0,Streaming,,,
1255,2964,Martha,2021-01-23,11:55:41 AM,1,1,Contract related,15,12:03:37 AM,3
1256,2502,Martha,2021-01-23,11:55:41 AM,1,1,Admin Support,120,12:04:12 AM,2
1257,2965,Martha,2021-01-23,12:14:24 PM,1,1,Contract related,26,12:03:47 AM,3
1258,4792,Diane,2021-01-23,12:14:24 PM,1,1,Payment related,33,12:01:44 AM,5
1259,3913,Dan,2021-01-23,12:43:12 PM,1,1,Streaming,18,12:01:14 AM,4
1260,4793,Greg,2021-01-23,12:43:12 PM,1,1,Payment related,29,12:05:55 AM,5
1261,2503,Greg,2021-01-23,12:54:43 PM,1,1,Payment related,89,12:01:34 AM,2
1262,56,Martha,2021-01-23,12:54:43 PM,0,0,Technical Support,,,
1263,4794,Diane,2021-01-23,1:33:36 PM,1,1,Admin Support,44,12:03:12 AM,5
1264,2024,Diane,2021-01-23,1:33:36 PM,0,1,Contract related,62,12:03:33 AM,4
1265,802,Dan,2021-01-23,1:37:55 PM,1,1,Admin Support,29,12:01:50 AM,5
1266,4795,Joe,2021-01-23,1:37:55 PM,1,1,Admin Support,10,12:06:42 AM,5
1267,3914,Dan,2021-01-23,2:13:55 PM,1,1,Payment related,75,12:02:00 AM,4
1268,1322,Martha,2021-01-23,2:13:55 PM,0,0,Streaming,,,
1269,4796,Dan,2021-01-23,2:52:48 PM,1,1,Technical Support,33,12:01:06 AM,5
1270,57,Becky,2021-01-23,2:52:48 PM,0,0,Technical Support,,,
1271,2025,Becky,2021-01-23,4:01:55 PM,0,1,Payment related,56,12:01:58 AM,4
1272,1323,Martha,2021-01-23,4:01:55 PM,0,0,Admin Support,,,
1273,267,Stewart,2021-01-23,4:13:26 PM,0,1,Contract related,31,12:00:31 AM,3
1274,2504,Greg,2021-01-23,4:13:26 PM,1,1,Streaming,56,12:01:20 AM,2
1275,3915,Jim,2021-01-23,4:37:55 PM,1,1,Payment related,53,12:01:43 AM,4
1276,2966,Diane,2021-01-23,4:37:55 PM,1,1,Technical Support,12,12:05:48 AM,3
1277,2967,Stewart,2021-01-23,4:45:07 PM,1,1,Streaming,53,12:06:03 AM,3
1278,549,Diane,2021-01-23,4:45:07 PM,1,1,Streaming,116,12:04:58 AM,3
1279,3916,Joe,2021-01-23,5:24:00 PM,1,1,Payment related,19,12:01:11 AM,4
1280,1324,Dan,2021-01-23,5:24:00 PM,0,0,Contract related,,,
1281,2505,Joe,2021-01-23,5:41:17 PM,1,1,Streaming,74,12:05:54 AM,2
1282,2968,Greg,2021-01-23,5:41:17 PM,1,1,Streaming,85,12:02:44 AM,3
1283,58,Greg,2021-01-23,5:44:10 PM,0,0,Contract related,,,
1284,59,Stewart,2021-01-23,5:44:10 PM,0,0,Payment related,,,
1285,1325,Dan,2021-01-24,9:05:46 AM,0,0,Payment related,,,
1286,2506,Diane,2021-01-24,9:05:46 AM,1,1,Streaming,48,12:06:36 AM,2
1287,2969,Joe,2021-01-24,9:05:46 AM,1,1,Payment related,57,12:04:32 AM,3
1288,1941,Jim,2021-01-24,9:05:46 AM,0,1,Admin Support,116,12:05:09 AM,3
1289,2211,Greg,2021-01-24,9:12:58 AM,1,1,Admin Support,21,12:00:50 AM,1
1290,2970,Martha,2021-01-24,9:12:58 AM,1,1,Contract related,87,12:02:11 AM,3
1291,2971,Joe,2021-01-24,9:20:10 AM,1,1,Technical Support,42,12:03:56 AM,3
1292,360,Greg,2021-01-24,9:20:10 AM,1,1,Technical Support,86,12:01:28 AM,1
1293,4797,Joe,2021-01-24,9:24:29 AM,1,1,Payment related,95,12:03:05 AM,5
1294,1326,Joe,2021-01-24,9:24:29 AM,0,0,Contract related,,,
1295,2972,Jim,2021-01-24,9:54:43 AM,1,1,Technical Support,109,12:05:47 AM,3
1296,60,Greg,2021-01-24,9:54:43 AM,0,0,Payment related,,,
1297,462,Greg,2021-01-24,10:03:22 AM,1,1,Admin Support,104,12:05:35 AM,2
1298,2212,Martha,2021-01-24,10:03:22 AM,1,1,Payment related,123,12:01:55 AM,1
1299,4798,Martha,2021-01-24,10:04:48 AM,1,1,Streaming,72,12:05:11 AM,5
1300,1327,Jim,2021-01-24,10:04:48 AM,0,0,Technical Support,,,
1301,294,Stewart,2021-01-24,10:04:48 AM,0,1,Contract related,28,12:00:52 AM,4
1302,3917,Dan,2021-01-24,10:04:48 AM,1,1,Streaming,124,12:03:13 AM,4
1303,3918,Jim,2021-01-24,10:29:17 AM,1,1,Payment related,16,12:04:35 AM,4
1304,1328,Martha,2021-01-24,10:29:17 AM,0,0,Admin Support,,,
1305,550,Joe,2021-01-24,10:32:10 AM,1,1,Admin Support,125,12:00:31 AM,3
1306,1329,Becky,2021-01-24,10:32:10 AM,0,0,Contract related,,,
1307,2973,Dan,2021-01-24,11:11:02 AM,1,1,Contract related,61,12:03:05 AM,3
1308,2213,Diane,2021-01-24,11:11:02 AM,1,1,Streaming,55,12:06:30 AM,1
1309,3919,Becky,2021-01-24,11:42:43 AM,1,1,Technical Support,41,12:03:54 AM,4
1310,2974,Greg,2021-01-24,11:42:43 AM,1,1,Contract related,81,12:06:19 AM,3
1311,2975,Stewart,2021-01-24,12:21:36 PM,1,1,Contract related,112,12:03:43 AM,3
1312,3920,Diane,2021-01-24,12:21:36 PM,1,1,Streaming,58,12:04:19 AM,4
1313,2109,Jim,2021-01-24,12:25:55 PM,0,1,Streaming,61,12:00:42 AM,5
1314,2976,Becky,2021-01-24,12:25:55 PM,1,1,Payment related,51,12:06:44 AM,3
1315,3921,Jim,2021-01-24,1:00:29 PM,1,1,Streaming,102,12:03:59 AM,4
1316,3922,Joe,2021-01-24,1:00:29 PM,1,1,Payment related,19,12:05:43 AM,4
1317,2507,Dan,2021-01-24,1:13:26 PM,1,1,Streaming,33,12:03:06 AM,2
1318,2977,Joe,2021-01-24,1:13:26 PM,1,1,Technical Support,113,12:06:04 AM,3
1319,4799,Diane,2021-01-24,2:15:22 PM,1,1,Technical Support,28,12:03:50 AM,5
1320,2214,Dan,2021-01-24,2:15:22 PM,1,1,Technical Support,46,12:04:43 AM,1
1321,2978,Joe,2021-01-24,2:45:36 PM,1,1,Technical Support,76,12:01:09 AM,3
1322,463,Diane,2021-01-24,2:45:36 PM,1,1,Technical Support,124,12:03:09 AM,2
1323,2508,Martha,2021-01-24,2:47:02 PM,1,1,Technical Support,96,12:04:30 AM,2
1324,2110,Greg,2021-01-24,2:47:02 PM,0,1,Streaming,110,12:05:03 AM,5
1325,4800,Dan,2021-01-24,3:48:58 PM,1,1,Payment related,116,12:03:39 AM,5
1326,4801,Dan,2021-01-24,3:48:58 PM,1,1,Payment related,14,12:06:11 AM,5
1327,3923,Stewart,2021-01-24,3:59:02 PM,1,1,Admin Support,53,12:06:01 AM,4
1328,2509,Joe,2021-01-24,3:59:02 PM,1,1,Streaming,37,12:04:49 AM,2
1329,361,Greg,2021-01-24,4:01:55 PM,1,1,Admin Support,68,12:00:43 AM,1
1330,2979,Greg,2021-01-24,4:01:55 PM,1,1,Streaming,43,12:03:10 AM,3
1331,2980,Greg,2021-01-24,4:45:07 PM,1,1,Technical Support,19,12:02:21 AM,3
1332,551,Stewart,2021-01-24,4:45:07 PM,1,1,Technical Support,47,12:04:26 AM,3
1333,61,Becky,2021-01-24,5:16:48 PM,0,0,Contract related,,,
1334,3924,Greg,2021-01-24,5:16:48 PM,1,1,Payment related,84,12:06:21 AM,4
1335,2215,Jim,2021-01-24,5:25:26 PM,1,1,Payment related,17,12:02:35 AM,1
1336,3925,Becky,2021-01-24,5:25:26 PM,1,1,Payment related,116,12:01:17 AM,4
1337,680,Diane,2021-01-24,5:54:14 PM,1,1,Admin Support,22,12:01:46 AM,4
1338,3926,Jim,2021-01-24,5:54:14 PM,1,1,Technical Support,10,12:06:13 AM,4
1339,3927,Dan,2021-01-25,9:15:50 AM,1,1,Streaming,76,12:01:32 AM,4
1340,3928,Joe,2021-01-25,9:15:50 AM,1,1,Payment related,104,12:06:36 AM,4
1341,2981,Jim,2021-01-25,9:25:55 AM,1,1,Streaming,44,12:06:50 AM,3
1342,4802,Jim,2021-01-25,9:25:55 AM,1,1,Admin Support,24,12:03:40 AM,5
1343,2982,Dan,2021-01-25,9:33:07 AM,1,1,Technical Support,40,12:06:57 AM,3
1344,3929,Becky,2021-01-25,9:33:07 AM,1,1,Payment related,57,12:05:45 AM,4
1345,552,Stewart,2021-01-25,9:37:26 AM,1,1,Technical Support,19,12:06:23 AM,3
1346,2983,Martha,2021-01-25,9:37:26 AM,1,1,Streaming,55,12:06:35 AM,3
1347,4803,Martha,2021-01-25,10:10:34 AM,1,1,Contract related,102,12:05:13 AM,5
1348,1942,Joe,2021-01-25,10:10:34 AM,0,1,Payment related,123,12:00:38 AM,3
1349,1330,Diane,2021-01-25,10:27:50 AM,0,0,Admin Support,,,
1350,1331,Joe,2021-01-25,10:27:50 AM,0,0,Contract related,,,
1351,3930,Joe,2021-01-25,10:42:14 AM,1,1,Streaming,115,12:05:58 AM,4
1352,4804,Dan,2021-01-25,10:42:14 AM,1,1,Technical Support,53,12:06:05 AM,5
1353,4805,Diane,2021-01-25,11:03:50 AM,1,1,Technical Support,61,12:02:05 AM,5
1354,4806,Diane,2021-01-25,11:03:50 AM,1,1,Technical Support,99,12:05:33 AM,5
1355,62,Greg,2021-01-25,11:42:43 AM,0,0,Admin Support,,,
