Phone_Service_ID,Customer_ID,Multiple_Lines,Avg_Monthly_Long_Distance_Charges,Total_Long_Distance_Charges
4526,4526,0,16.82,1211.04
4527,4527,0,42.8,171.2
4528,4528,0,24.16,120.8
4529,4529,1,9.98,598.8
4530,4530,0,22.03,220.3
4531,4531,0,41.1,41.1
4532,4532,0,9.13,356.07
4533,4533,0,23.02,1657.44
4534,4534,1,6.45,316.05
4535,4535,0,7.96,493.52
4536,4536,0,6.19,6.19
4537,4537,1,43.33,1473.22
4538,4538,0,38.41,115.23
4539,4539,1,5.19,249.12
4540,4540,0,0,0
4541,4541,1,19.74,118.44
4542,4542,0,21.03,84.12
4543,4543,0,0,0
4544,4544,1,36.5,912.5
4545,4545,1,44.35,2261.85
4546,4546,0,32.98,65.96
4547,4547,1,16.39,1081.74
4548,4548,1,2.75,198
4549,4549,0,15.62,140.58
4550,4550,0,19.19,326.23
4551,4551,0,2.03,93.38
4552,4552,0,30.62,30.62
4553,4553,0,8.48,93.28
4554,4554,0,40.34,2057.34
4555,4555,0,13.32,825.84
4556,4556,0,45.83,1054.09
4557,4557,0,16.13,451.64
4558,4558,1,35.18,105.54
4559,4559,0,15.95,765.6
4560,4560,1,27.75,1831.5
4561,4561,1,21.43,514.32
4562,4562,1,13.76,261.44
4563,4563,1,42.29,211.45
4564,4564,0,0,0
4565,4565,1,29.74,148.7
4566,4566,1,27.14,1764.1
4567,4567,1,47.4,3412.8
4568,4568,0,28.92,202.44
4569,4569,1,4.48,201.6
4570,4570,0,34.64,311.76
4571,4571,1,4.11,287.7
4572,4572,0,27.88,836.4
4573,4573,1,32.59,2216.12
4574,4574,0,31.79,985.49
4575,4575,0,0,0
4576,4576,0,22.03,22.03
4577,4577,0,41.77,41.77
4578,4578,0,36.27,181.35
4579,4579,0,42.18,1476.3
4580,4580,1,9.06,643.26
4581,4581,1,36.5,2591.5
4582,4582,0,11.23,640.11
4583,4583,0,0,0
4584,4584,1,18.74,1255.58
4585,4585,1,31.35,1473.45
4586,4586,0,44.69,44.69
4587,4587,0,45.84,183.36
4588,4588,1,9.16,146.56
4589,4589,1,43.47,86.94
4590,4590,0,38.93,895.39
4591,4591,0,46.06,552.72
4592,4592,0,39.77,596.55
4593,4593,0,44.45,1422.4
4594,4594,0,7.17,179.25
4595,4595,0,32.3,1162.8
4596,4596,0,36.13,2601.36
4597,4597,0,28.72,1292.4
4598,4598,1,10.67,309.43
4599,4599,0,0,0
4600,4600,0,30.75,2060.25
4601,4601,0,10.36,82.88
4602,4602,1,5.84,397.12
4603,4603,1,2.83,175.46
4604,4604,1,44.26,1372.06
4605,4605,0,32.34,194.04
4606,4606,0,39.92,319.36
4607,4607,1,35.43,106.29
4608,4608,0,25.64,179.48
4609,4609,1,11.22,762.96
4610,4610,1,9.7,67.9
4611,4611,0,42.64,596.96
4612,4612,0,46.21,46.21
4613,4613,0,6.63,364.65
4614,4614,0,0,0
4615,4615,0,15.85,443.8
4616,4616,0,30.19,392.47
4617,4617,0,46.82,1076.86
4618,4618,0,14.27,214.05
4619,4619,1,31.83,1177.71
4620,4620,1,43.77,1006.71
4621,4621,1,36.92,36.92
4622,4622,0,22.05,837.9
4623,4623,1,4.79,105.38
4624,4624,1,19.08,725.04
4625,4625,0,25.32,1341.96
4626,4626,0,10.81,21.62
4627,4627,0,41.55,2991.6
4628,4628,1,7.99,7.99
4629,4629,0,0,0
4630,4630,1,20.44,715.4
4631,4631,0,25.84,620.16
4632,4632,0,37.85,2006.05
4633,4633,0,0,0
4634,4634,0,0,0
4635,4635,0,17.63,581.79
4636,4636,0,0,0
4637,4637,0,0,0
4638,4638,0,12.88,296.24
4639,4639,1,43.61,1308.3
4640,4640,1,42.55,2170.05
4641,4641,0,0,0
4642,4642,0,0,0
4643,4643,0,1.66,14.94
4644,4644,0,40.22,563.08
4645,4645,0,4.42,150.28
4646,4646,1,3.15,103.95
4647,4647,0,9.4,667.4
4648,4648,0,22.9,366.4
4649,4649,0,0,0
4650,4650,0,37,962
4651,4651,1,16.02,784.98
4652,4652,0,4.14,186.3
4653,4653,0,34.22,1129.26
4654,4654,0,20.06,20.06
4655,4655,0,48.02,2160.9
4656,4656,0,5.02,5.02
4657,4657,0,42.44,1952.24
4658,4658,1,31.59,1042.47
4659,4659,1,30.6,765
4660,4660,0,0,0
4661,4661,0,46.33,1482.56
4662,4662,0,17.81,17.81
4663,4663,0,0,0
4664,4664,0,47.36,47.36
4665,4665,0,28.96,1476.96
4666,4666,0,37.84,567.6
4667,4667,1,37.12,1856
4668,4668,1,9.91,475.68
4669,4669,0,2.63,71.01
4670,4670,0,22.78,1640.16
4671,4671,1,18.26,1278.2
4672,4672,0,1.63,24.45
4673,4673,1,38.78,659.26
4674,4674,0,48.31,48.31
4675,4675,1,47.66,1191.5
4676,4676,0,0,0
4677,4677,0,15.79,31.58
4678,4678,0,1.55,52.7
4679,4679,0,42.62,554.06
4680,4680,1,7.62,358.14
4681,4681,0,37.57,225.42
4682,4682,0,5.86,269.56
4683,4683,0,15.89,524.37
4684,4684,0,39.58,39.58
4685,4685,1,47.21,1416.3
4686,4686,1,35.11,2527.92
4687,4687,0,44.06,1057.44
4688,4688,0,0,0
4689,4689,1,19.14,1167.54
4690,4690,1,36.97,517.58
4691,4691,0,1.91,1.91
4692,4692,1,13.17,856.05
4693,4693,1,5.7,131.1
4694,4694,1,5.1,5.1
4695,4695,0,40.19,1808.55
4696,4696,0,23.71,569.04
4697,4697,1,10.97,197.46
4698,4698,0,46.9,2954.7
4699,4699,0,31.78,158.9
4700,4700,0,0,0
4701,4701,0,18.68,1083.44
4702,4702,0,49.74,3332.58
4703,4703,0,46.88,562.56
4704,4704,1,39.42,2325.78
4705,4705,0,48.22,48.22
4706,4706,0,36.96,73.92
4707,4707,1,14.34,57.36
4708,4708,1,31.15,2242.8
4709,4709,0,7.31,36.55
4710,4710,0,19.96,459.08
4711,4711,1,33.57,939.96
4712,4712,0,43.01,1290.3
4713,4713,0,0,0
4714,4714,0,4.66,158.44
4715,4715,0,39.35,78.7
4716,4716,0,48.01,672.14
4717,4717,1,7.11,440.82
4718,4718,1,39.36,2086.08
4719,4719,1,13.16,394.8
4720,4720,0,38.55,616.8
4721,4721,1,24.89,1792.08
4722,4722,0,15.9,15.9
4723,4723,1,46.94,2300.06
4724,4724,1,14.54,974.18
4725,4725,0,13.56,149.16
4726,4726,0,15.92,15.92
4727,4727,0,1.5,1.5
4728,4728,1,19.8,990
4729,4729,1,21.21,1527.12
4730,4730,0,0,0
4731,4731,0,0,0
4732,4732,1,16.22,681.24
4733,4733,1,29.06,900.86
4734,4734,1,19.46,1089.76
4735,4735,1,36.92,701.48
4736,4736,1,21.56,1487.64
4737,4737,0,41.57,290.99
4738,4738,1,1.87,20.57
4739,4739,1,12.88,553.84
4740,4740,1,23.82,71.46
4741,4741,1,35.55,1990.8
4742,4742,0,8.08,323.2
4743,4743,0,0,0
4744,4744,1,44.44,888.8
4745,4745,0,46.99,2960.37
4746,4746,0,32.12,1927.2
4747,4747,0,36.58,1719.26
4748,4748,1,7.89,86.79
4749,4749,0,30.96,30.96
4750,4750,0,12.27,61.35
4751,4751,1,49.75,2189
4752,4752,1,4.7,291.4
4753,4753,1,9.13,127.82
4754,4754,0,27.43,438.88
4755,4755,0,12.56,439.6
4756,4756,0,7.56,136.08
4757,4757,0,31.15,2180.5
4758,4758,0,21.17,1418.39
4759,4759,0,27.24,435.84
4760,4760,0,49.8,547.8
4761,4761,0,0,0
4762,4762,1,47.66,3431.52
4763,4763,0,0,0
4764,4764,0,0,0
4765,4765,0,49.81,996.2
4766,4766,0,5.42,27.1
4767,4767,1,12.32,751.52
4768,4768,1,46.79,327.53
4769,4769,0,27.72,997.92
4770,4770,0,34.69,901.94
4771,4771,0,0,0
4772,4772,0,14.26,71.3
4773,4773,1,12.98,558.14
4774,4774,1,38.79,2792.88
4775,4775,0,27.3,409.5
4776,4776,0,0,0
4777,4777,1,6.94,458.04
4778,4778,0,47.53,2091.32
4779,4779,0,16.26,1154.46
4780,4780,1,41.11,1109.97
4781,4781,0,5.17,72.38
4782,4782,0,6.56,98.4
4783,4783,1,25.82,1859.04
4784,4784,0,20.51,1292.13
4785,4785,0,2.29,2.29
4786,4786,0,9.05,606.35
4787,4787,0,21.49,429.8
4788,4788,1,40.25,1891.75
4789,4789,1,30.06,2104.2
4790,4790,1,20.07,702.45
4791,4791,0,40.2,120.6
4792,4792,0,34.23,2293.41
4793,4793,1,44.65,223.25
4794,4794,0,33.47,2175.55
4795,4795,1,1.86,133.92
4796,4796,0,3.47,232.49
4797,4797,0,0,0
4798,4798,1,4.04,121.2
4799,4799,1,31.34,1974.42
4800,4800,0,0,0
4801,4801,1,23.85,834.75
4802,4802,0,26.54,504.26
4803,4803,1,10.87,782.64
4804,4804,0,18.93,795.06
4805,4805,1,23.31,1421.91
4806,4806,1,4.27,128.1
4807,4807,0,12.68,583.28
4808,4808,0,0,0
4809,4809,1,33.47,870.22
4810,4810,1,10.13,567.28
4811,4811,0,49.29,2563.08
4812,4812,0,36.78,1691.88
4813,4813,1,33.65,1648.85
4814,4814,0,16.66,16.66
4815,4815,1,40.13,2287.41
4816,4816,1,9.81,9.81
4817,4817,0,26.41,1056.4
4818,4818,0,0,0
4819,4819,0,32.01,96.03
4820,4820,1,29.8,1579.4
4821,4821,1,8.67,208.08
4822,4822,0,0,0
4823,4823,0,27.02,54.04
4824,4824,1,46.92,1689.12
4825,4825,0,47.91,239.55
4826,4826,0,17.14,205.68
4827,4827,0,0,0
4828,4828,1,18.9,1171.8
4829,4829,1,29.59,2071.3
4830,4830,1,25.51,1683.66
4831,4831,1,41.23,2515.03
4832,4832,0,2.03,12.18
4833,4833,1,4.34,164.92
4834,4834,0,0,0
4835,4835,1,37.57,1690.65
4836,4836,1,3.11,158.61
4837,4837,1,14.43,808.08
4838,4838,0,5.08,10.16
4839,4839,0,42.93,429.3
4840,4840,1,24.13,1640.84
4841,4841,1,17.02,221.26
4842,4842,0,47.64,2286.72
4843,4843,0,40.39,1130.92
4844,4844,1,27.61,635.03
4845,4845,0,40.21,1085.67
4846,4846,0,49.7,596.4
4847,4847,0,15.28,229.2
4848,4848,0,0,0
4849,4849,0,35.65,106.95
4850,4850,1,22.49,1551.81
4851,4851,0,32.32,387.84
4852,4852,1,11.76,635.04
4853,4853,1,22.33,580.58
4854,4854,1,36.05,865.2
4855,4855,0,6.34,12.68
4856,4856,1,2.87,134.89
4857,4857,1,47.34,2745.72
4858,4858,0,19.98,1278.72
4859,4859,0,35.35,2050.3
4860,4860,0,43.95,835.05
4861,4861,0,11.91,11.91
4862,4862,1,2.12,74.2
4863,4863,1,8.73,69.84
4864,4864,0,37.11,2671.92
4865,4865,1,41.08,82.16
4866,4866,1,14.41,965.47
4867,4867,1,32.33,32.33
4868,4868,1,26.32,1895.04
4869,4869,0,44.2,486.2
4870,4870,1,39.77,357.93
4871,4871,0,33.06,363.66
4872,4872,1,42.92,300.44
4873,4873,0,21.84,808.08
4874,4874,0,19.41,582.3
4875,4875,0,0,0
4876,4876,0,18.53,1260.04
4877,4877,0,46,92
4878,4878,1,33.37,2335.9
4879,4879,1,40.28,2577.92
4880,4880,0,39.05,1562
4881,4881,0,12.17,365.1
4882,4882,0,34.4,34.4
4883,4883,0,4.98,89.64
4884,4884,0,37.83,37.83
4885,4885,0,12.35,395.2
4886,4886,1,30.68,2178.28
4887,4887,0,38.05,38.05
4888,4888,1,12.21,219.78
4889,4889,1,30.41,1459.68
4890,4890,0,14.91,1058.61
4891,4891,1,21.81,87.24
4892,4892,1,49.76,1194.24
4893,4893,0,15.37,768.5
4894,4894,1,8.35,8.35
4895,4895,0,47.06,2070.64
4896,4896,0,42.31,2580.91
4897,4897,0,12.92,374.68
4898,4898,0,1.8,21.6
4899,4899,1,16.6,813.4
4900,4900,1,3.3,122.1
4901,4901,1,1.26,32.76
4902,4902,1,15.1,785.2
4903,4903,1,49.96,2997.6
4904,4904,1,14.94,1075.68
4905,4905,0,14.78,14.78
4906,4906,1,34.63,519.45
4907,4907,0,32.27,1290.8
4908,4908,0,0,0
4909,4909,1,34.02,34.02
4910,4910,1,13.35,480.6
4911,4911,1,19.84,1289.6
4912,4912,0,7.26,7.26
4913,4913,0,41.74,2713.1
4914,4914,1,26.98,1942.56
4915,4915,0,0,0
4916,4916,1,25.57,1508.63
4917,4917,0,48.86,244.3
4918,4918,1,21.38,1539.36
4919,4919,1,18.97,94.85
4920,4920,0,48.63,2723.28
4921,4921,0,18.91,434.93
4922,4922,1,9.98,39.92
4923,4923,0,35.41,70.82
4924,4924,0,26.11,287.21
4925,4925,1,19.03,1008.59
4926,4926,0,5.71,114.2
4927,4927,0,48.04,3458.88
4928,4928,0,35.75,929.5
4929,4929,0,0,0
4930,4930,0,11.75,223.25
4931,4931,0,34.43,1652.64
4932,4932,0,43.99,219.95
4933,4933,0,16.7,33.4
4934,4934,1,33.63,840.75
4935,4935,0,46.7,2521.8
4936,4936,1,34.31,2333.08
4937,4937,1,38.58,2700.6
4938,4938,0,45.92,826.56
4939,4939,0,33.39,100.17
4940,4940,0,10.36,466.2
4941,4941,0,4.02,4.02
4942,4942,1,35.01,35.01
4943,4943,0,6.61,310.67
4944,4944,0,48.62,2236.52
4945,4945,1,40.94,2865.8
4946,4946,1,4.27,298.9
4947,4947,0,0,0
4948,4948,0,2.12,31.8
4949,4949,0,22.34,1228.7
4950,4950,0,0,0
4951,4951,0,4.34,186.62
4952,4952,1,40,360
4953,4953,0,47.46,284.76
4954,4954,0,3.28,180.4
4955,4955,1,39.3,2829.6
4956,4956,0,14.32,114.56
4957,4957,1,45.59,364.72
4958,4958,0,7.91,529.97
4959,4959,0,42.49,2931.81
4960,4960,0,0,0
4961,4961,0,32.44,32.44
4962,4962,0,22.86,22.86
4963,4963,1,37.6,977.6
4964,4964,0,40.25,1569.75
4965,4965,0,27.8,389.2
4966,4966,1,45.77,2471.58
4967,4967,1,45.46,2227.54
4968,4968,1,41.88,2722.2
4969,4969,1,32.11,1220.18
4970,4970,0,30.73,61.46
4971,4971,1,40.36,2421.6
4972,4972,1,3.41,235.29
4973,4973,0,3.67,256.9
4974,4974,0,17.7,70.8
4975,4975,1,21.03,294.42
4976,4976,0,35.25,35.25
4977,4977,0,22.83,1620.93
4978,4978,1,49.42,3360.56
4979,4979,1,27.11,542.2
4980,4980,0,21.97,131.82
4981,4981,0,12.26,870.46
4982,4982,1,38.55,2544.3
4983,4983,0,22.07,88.28
4984,4984,0,39.29,2160.95
4985,4985,1,19.64,1414.08
4986,4986,0,14.6,262.8
4987,4987,0,3.81,95.25
4988,4988,1,33.83,1353.2
4989,4989,1,8.21,582.91
4990,4990,0,0,0
4991,4991,0,32.03,928.87
4992,4992,1,20.01,1220.61
4993,4993,0,32.86,65.72
4994,4994,0,22.74,1273.44
4995,4995,0,31.93,415.09
4996,4996,0,24.96,224.64
4997,4997,0,0,0
4998,4998,1,19.27,38.54
4999,4999,0,45.22,1854.02
5000,5000,1,14.78,694.66
5001,5001,0,24.57,737.1
5002,5002,1,20.83,729.05
5003,5003,0,0,0
5004,5004,1,28.18,479.06
5005,5005,1,45.32,3263.04
5006,5006,0,10.23,245.52
5007,5007,1,37.18,1375.66
5008,5008,0,18.64,894.72
5009,5009,1,1.85,127.65
5010,5010,0,25.3,784.3
5011,5011,1,17.52,665.76
5012,5012,0,0,0
5013,5013,0,6.03,24.12
5014,5014,1,33.22,1528.12
5015,5015,0,34.39,722.19
5016,5016,1,17.17,669.63
5017,5017,0,12.69,215.73
5018,5018,0,18.74,1011.96
5019,5019,0,12.59,113.31
5020,5020,0,5.12,5.12
5021,5021,0,4.19,12.57
5022,5022,1,44.57,3119.9
5023,5023,0,49.98,2698.92
5024,5024,1,7.94,420.82
5025,5025,0,21.14,634.2
5026,5026,1,5.87,281.76
5027,5027,0,20.96,1299.52
5028,5028,0,39.94,39.94
5029,5029,1,18.69,1214.85
5030,5030,1,17.66,194.26
5031,5031,0,45.03,2971.98
5032,5032,1,41.9,125.7
5033,5033,0,0,0
5034,5034,0,0,0
5035,5035,0,49.39,592.68
5036,5036,0,0,0
5037,5037,1,37.69,904.56
5038,5038,1,31.13,2179.1
5039,5039,0,42.36,3049.92
5040,5040,1,45.84,687.6
5041,5041,0,44.9,763.3
5042,5042,1,19.68,157.44
5043,5043,1,23.18,185.44
5044,5044,0,0,0
5045,5045,0,13.83,138.3
5046,5046,0,11.1,11.1
5047,5047,1,22.22,1599.84
5048,5048,1,48.1,2068.3
5049,5049,0,16.05,1155.6
5050,5050,0,30.07,270.63
5051,5051,1,26.06,1303
5052,5052,1,7.84,540.96
5053,5053,0,43.69,655.35
5054,5054,0,17.12,445.12
5055,5055,1,24.76,866.6
5056,5056,1,30.3,636.3
5057,5057,1,6.8,353.6
5058,5058,0,29.07,755.82
5059,5059,0,0,0
5060,5060,0,28.84,951.72
5061,5061,0,26.91,1776.06
5062,5062,0,31.12,1867.2
5063,5063,1,24.42,1758.24
5064,5064,1,6.89,6.89
5065,5065,1,3.95,150.1
5066,5066,1,35.11,2141.71
5067,5067,1,21.15,359.55
5068,5068,1,41.1,1890.6
5069,5069,1,49.4,247
5070,5070,0,3.54,120.36
5071,5071,1,44.96,764.32
5072,5072,0,35.53,568.48
5073,5073,1,13.8,110.4
5074,5074,1,22.36,1073.28
5075,5075,0,0,0
5076,5076,0,26.81,670.25
5077,5077,1,26.87,1934.64
5078,5078,1,11.63,767.58
5079,5079,0,29.14,1165.6
5080,5080,0,0,0
5081,5081,0,26.37,606.51
5082,5082,1,46.61,1724.57
5083,5083,1,27.04,1352
5084,5084,0,43.24,2594.4
5085,5085,0,35.21,281.68
5086,5086,1,17.43,749.49
5087,5087,0,7.65,76.5
5088,5088,1,16.96,203.52
5089,5089,0,28.84,1067.08
5090,5090,0,13.45,739.75
5091,5091,0,18.85,1074.45
5092,5092,0,27.58,27.58
5093,5093,0,26.11,339.43
5094,5094,1,2.49,107.07
5095,5095,0,15.02,916.22
5096,5096,1,24.28,72.84
5097,5097,1,17.4,1165.8
5098,5098,1,21.19,1504.49
5099,5099,1,40.57,2353.06
5100,5100,1,36.15,795.3
5101,5101,1,9.36,533.52
5102,5102,0,4.72,316.24
5103,5103,0,20.57,740.52
5104,5104,0,15.96,1149.12
5105,5105,1,32.37,2330.64
5106,5106,0,21.67,541.75
5107,5107,0,0,0
5108,5108,1,14.63,1024.1
5109,5109,1,36.44,36.44
5110,5110,1,25.88,25.88
5111,5111,1,15.89,333.69
5112,5112,1,28.64,1775.68
5113,5113,0,1.74,38.28
5114,5114,1,27.68,1799.2
5115,5115,0,32.63,1239.94
5116,5116,0,0,0
5117,5117,0,7.35,44.1
5118,5118,0,47.46,3179.82
5119,5119,0,48.66,97.32
5120,5120,1,33.93,2442.96
5121,5121,0,22.89,915.6
5122,5122,0,29.68,29.68
5123,5123,0,24.42,268.62
5124,5124,1,34.14,2219.1
5125,5125,1,5.46,382.2
5126,5126,0,40.22,402.2
5127,5127,1,17.35,17.35
5128,5128,0,39.53,1620.73
5129,5129,0,44.57,1069.68
5130,5130,0,18.79,37.58
5131,5131,0,39.89,159.56
5132,5132,1,46.44,789.48
5133,5133,1,26.83,1824.44
5134,5134,0,49.14,196.56
5135,5135,0,34.01,476.14
5136,5136,1,17.75,1118.25
5137,5137,0,0,0
5138,5138,1,6.22,410.52
5139,5139,1,43.98,351.84
5140,5140,0,8.38,33.52
5141,5141,1,45.41,90.82
5142,5142,0,29.33,29.33
5143,5143,0,0,0
5144,5144,1,25.27,454.86
5145,5145,1,6.2,198.4
5146,5146,0,14.37,632.28
5147,5147,0,0,0
5148,5148,0,10.21,10.21
5149,5149,0,5.98,143.52
5150,5150,0,0,0
5151,5151,1,43.79,2233.29
5152,5152,0,34.76,104.28
5153,5153,0,33.21,33.21
5154,5154,1,47.55,2520.15
5155,5155,1,16.83,791.01
5156,5156,1,30.1,301
5157,5157,0,9.73,9.73
5158,5158,1,28.54,1141.6
5159,5159,1,14.52,885.72
5160,5160,0,42.34,42.34
5161,5161,0,45.2,2079.2
5162,5162,0,28.7,28.7
5163,5163,1,11.66,839.52
5164,5164,0,16.67,183.37
5165,5165,0,4.57,114.25
5166,5166,1,1.92,34.56
5167,5167,0,1.87,115.94
5168,5168,0,33.6,1848
5169,5169,1,12.19,268.18
5170,5170,1,34.61,1903.55
5171,5171,1,12.36,346.08
5172,5172,0,0,0
5173,5173,0,0,0
5174,5174,0,7.15,7.15
5175,5175,0,1.61,20.93
5176,5176,0,6,132
5177,5177,1,46.13,1107.12
5178,5178,1,27.95,1145.95
5179,5179,0,25.62,435.54
5180,5180,0,0,0
5181,5181,0,43.27,1947.15
5182,5182,1,25.09,301.08
5183,5183,0,13.85,13.85
5184,5184,0,23.68,1420.8
5185,5185,0,15.44,15.44
5186,5186,0,5.63,22.52
5187,5187,0,23,322
5188,5188,0,29.87,1523.37
5189,5189,0,23.97,23.97
5190,5190,0,27.24,626.52
5191,5191,1,8.29,596.88
5192,5192,0,22.37,22.37
5193,5193,0,22.89,686.7
5194,5194,0,49.4,3408.6
5195,5195,0,24.48,24.48
5196,5196,0,37.97,189.85
5197,5197,0,41.79,41.79
5198,5198,1,41.18,82.36
5199,5199,1,44.43,577.59
5200,5200,1,5.76,408.96
5201,5201,1,48.2,385.6
5202,5202,0,31.84,222.88
5203,5203,0,15.76,394
5204,5204,0,16.94,542.08
5205,5205,1,22.36,245.96
5206,5206,0,7.7,15.4
5207,5207,0,0,0
5208,5208,1,1.34,96.48
5209,5209,0,0,0
5210,5210,0,38.5,231
5211,5211,0,33.71,1045.01
5212,5212,0,9.51,561.09
5213,5213,1,1.49,7.45
5214,5214,1,11.83,319.41
5215,5215,0,17.2,137.6
5216,5216,0,0,0
5217,5217,1,16.25,65
5218,5218,0,0,0
5219,5219,1,48.64,194.56
5220,5220,1,14.1,42.3
5221,5221,1,31.23,1842.57
5222,5222,0,38.43,1421.91
5223,5223,0,7.82,54.74
5224,5224,0,0,0
5225,5225,0,39.59,277.13
5226,5226,1,7.32,65.88
5227,5227,1,6.36,25.44
5228,5228,1,5.52,253.92
5229,5229,0,24.24,24.24
5230,5230,0,29.12,1863.68
5231,5231,1,6.29,452.88
5232,5232,1,12.72,356.16
5233,5233,0,6.78,61.02
5234,5234,0,0,0
5235,5235,0,17.17,326.23
5236,5236,0,1.23,87.33
5237,5237,0,13.73,27.46
5238,5238,0,22.56,45.12
5239,5239,0,26.71,80.13
5240,5240,0,47.72,858.96
5241,5241,0,0,0
5242,5242,0,0,0
5243,5243,1,28.42,625.24
5244,5244,0,26.51,238.59
5245,5245,0,33.75,67.5
5246,5246,0,9.5,161.5
5247,5247,0,0,0
5248,5248,0,35.09,140.36
5249,5249,1,28.58,2029.18
5250,5250,1,21.39,941.16
5251,5251,1,2.97,8.91
5252,5252,1,22.62,1628.64
5253,5253,1,29.66,1601.64
5254,5254,0,43.29,779.22
5255,5255,1,25.04,651.04
5256,5256,1,42.18,2235.54
5257,5257,0,48.3,144.9
5258,5258,0,13.36,334
5259,5259,1,44.92,3234.24
5260,5260,1,41.82,2216.46
5261,5261,0,28.64,28.64
5262,5262,0,19.05,342.9
5263,5263,0,48.38,483.8
5264,5264,1,18.1,126.7
5265,5265,0,23.28,1326.96
5266,5266,0,0,0
5267,5267,1,31.76,1048.08
5268,5268,1,19.2,1228.8
5269,5269,0,30.8,277.2
5270,5270,1,18.23,1093.8
5271,5271,0,25.72,1388.88
5272,5272,0,6.26,287.96
5273,5273,0,15.73,15.73
5274,5274,0,12.17,73.02
5275,5275,0,5.93,5.93
5276,5276,1,3.97,3.97
5277,5277,1,21.39,1026.72
5278,5278,1,7.48,336.6
5279,5279,0,15.51,573.87
5280,5280,1,48.33,531.63
5281,5281,1,22.56,1240.8
5282,5282,1,21.89,262.68
5283,5283,1,46.57,1816.23
5284,5284,1,28,1064
5285,5285,1,47.57,713.55
5286,5286,0,40.85,1838.25
5287,5287,0,47.24,3401.28
5288,5288,0,14.42,14.42
5289,5289,0,32.62,521.92
5290,5290,0,4.82,255.46
5291,5291,0,0,0
5292,5292,1,46.11,3273.81
5293,5293,1,16.42,985.2
5294,5294,0,30.16,2141.36
5295,5295,0,44.55,623.7
5296,5296,1,36.84,257.88
5297,5297,1,18.92,946
5298,5298,1,11.6,800.4
5299,5299,1,44.88,2199.12
5300,5300,1,38.89,1438.93
5301,5301,1,39.37,1692.91
5302,5302,1,43.32,173.28
5303,5303,0,0,0
5304,5304,0,12.99,740.43
5305,5305,1,24.48,24.48
5306,5306,1,48.85,390.8
5307,5307,0,1.27,77.47
5308,5308,0,18.61,37.22
5309,5309,0,31.88,1466.48
5310,5310,1,17.93,1147.52
5311,5311,1,48.51,3492.72
5312,5312,0,26.12,417.92
5313,5313,1,22.3,22.3
5314,5314,0,40.11,1002.75
5315,5315,1,8.52,545.28
5316,5316,0,2.31,55.44
5317,5317,1,7.26,101.64
5318,5318,1,1.67,25.05
5319,5319,0,0,0
5320,5320,0,20.62,1422.78
5321,5321,1,40.9,2045
5322,5322,0,2.57,30.84
5323,5323,0,25.75,489.25
5324,5324,1,23.92,1650.48
5325,5325,1,23.2,1531.2
5326,5326,0,35.6,178
5327,5327,0,5.15,15.45
5328,5328,1,13.36,921.84
5329,5329,1,44.71,536.52
5330,5330,0,35.59,106.77
5331,5331,1,45.24,769.08
5332,5332,1,36.66,2089.62
5333,5333,0,17.66,671.08
5334,5334,0,38.96,467.52
5335,5335,1,30.87,740.88
5336,5336,1,26.11,1644.93
5337,5337,0,0,0
5338,5338,0,7.64,15.28
5339,5339,0,26.51,954.36
5340,5340,0,22.97,413.46
5341,5341,1,33.82,1961.56
5342,5342,1,18.26,766.92
5343,5343,0,32.12,160.6
5344,5344,1,8.98,565.74
5345,5345,1,41.58,2079
5346,5346,0,1.86,11.16
5347,5347,0,32.45,32.45
5348,5348,0,44.19,1193.13
5349,5349,0,5.69,34.14
5350,5350,1,32.1,321
5351,5351,0,8.82,590.94
5352,5352,0,47.72,3340.4
5353,5353,0,9.19,441.12
5354,5354,0,40.76,652.16
5355,5355,0,26.13,339.69
5356,5356,0,5.78,28.9
5357,5357,1,7.29,524.88
5358,5358,1,12.85,925.2
5359,5359,0,35.3,847.2
5360,5360,0,0,0
5361,5361,1,41.14,2962.08
5362,5362,1,7.87,535.16
5363,5363,1,38.28,76.56
5364,5364,1,17.67,1095.54
5365,5365,0,25.16,1031.56
5366,5366,1,20.42,939.32
5367,5367,1,30.25,90.75
5368,5368,0,16.64,16.64
5369,5369,1,46.53,3303.63
5370,5370,0,6.86,13.72
5371,5371,0,25.74,51.48
5372,5372,0,38.88,2332.8
5373,5373,1,17.83,713.2
5374,5374,1,14.07,379.89
5375,5375,0,48.84,146.52
5376,5376,0,0,0
5377,5377,0,49.2,295.2
5378,5378,0,48.22,48.22
5379,5379,0,13.56,461.04
5380,5380,0,21.72,21.72
5381,5381,0,0,0
5382,5382,0,14.48,14.48
5383,5383,0,35.77,965.79
5384,5384,0,15.97,191.64
5385,5385,0,43.29,2813.85
5386,5386,0,20.5,41
5387,5387,1,2.41,101.22
5388,5388,0,0,0
5389,5389,1,30.82,1479.36
5390,5390,0,20.85,729.75
5391,5391,0,17.94,17.94
5392,5392,0,37.83,2685.93
5393,5393,1,46.63,3357.36
5394,5394,1,14.96,179.52
5395,5395,0,0,0
5396,5396,0,6.49,292.05
5397,5397,0,30.44,2191.68
5398,5398,1,33.45,1505.25
5399,5399,1,17.56,1088.72
5400,5400,0,42.42,721.14
5401,5401,1,18.54,1001.16
5402,5402,1,7.96,119.4
5403,5403,0,38.82,854.04
5404,5404,1,12.36,148.32
5405,5405,0,0,0
