Customer_ID,Location_ID,Status_ID,Churn_reason_ID,Contract_ID,Number_Of_Referrals,Referred_A_Friend,Gender,Age,Married,Dependents,Number_Of_Dependents,Quarter,Tenure_In_Months,Offer,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Revenue,CLTV,Churn_Score,Satisfaction_Score
1917,1178,2,,1,0,0,Female,63,0,0,0,Q3,9,Offer E,0,Bank Withdrawal,20.15,238.15,0,551.26,3772,27,4
1918,1179,1,,1,0,0,Female,49,0,0,0,Q3,1,None,1,Credit Card,83.4,83.4,0,126.46,5960,26,3
1919,1180,1,,1,0,0,Male,28,0,0,0,Q3,3,None,1,Bank Withdrawal,20.5,76.95,0,187.98,5296,35,5
1920,706,3,8,2,1,1,Male,61,1,0,0,Q3,53,None,1,Bank Withdrawal,60.45,3184.25,0,3184.25,5650,91,2
1921,680,2,,3,1,1,Female,56,1,0,0,Q3,46,None,1,Credit Card,19.95,927.1,0,2328.72,5480,80,5
1922,685,2,,1,9,1,Male,30,1,1,2,Q3,63,Offer B,1,Credit Card,80.3,4896.35,0,6125.79,5157,66,4
1923,1181,2,,3,10,1,Male,29,1,0,0,Q3,71,Offer A,1,Credit Card,108.55,7616,0,9885.87,4111,58,3
1924,1182,2,,2,0,0,Female,67,1,0,0,Q3,5,Offer E,1,Bank Withdrawal,69.35,341.6,0,389.4,5437,41,4
1925,379,2,,3,9,1,Female,25,1,1,3,Q3,65,None,1,Bank Withdrawal,25.3,1748.55,0,3960.5,4533,51,4
1926,1183,2,,1,0,0,Male,48,0,0,0,Q3,42,None,1,Bank Withdrawal,100.3,4222.95,0,5301.93,3286,33,5
1927,1184,1,,1,0,0,Female,48,0,0,0,Q3,3,None,1,Mailed Check,74.75,238.1,38.84,236.76,3319,21,3
1928,1185,2,,1,0,0,Male,28,0,0,0,Q3,24,None,0,Bank Withdrawal,54.95,1348.5,0,2070.18,3407,55,3
1929,1043,2,,3,0,0,Male,57,0,1,2,Q3,66,None,0,Credit Card,20.55,1357.1,17.14,2701.54,4101,74,4
1930,1147,2,,3,0,0,Female,42,0,0,0,Q3,25,Offer C,0,Credit Card,19.8,475.2,0,823.45,3875,20,3
1931,795,2,,2,9,1,Female,45,1,0,0,Q3,56,None,1,Credit Card,99.75,5608.4,0,6758.08,5926,68,4
1932,391,2,,2,4,1,Male,79,1,0,0,Q3,52,None,1,Bank Withdrawal,105.1,5376.4,0,6892.2,4621,47,4
1933,594,2,,3,4,1,Female,47,1,1,2,Q3,23,None,0,Mailed Check,25.1,611.45,0,1436.23,2267,67,5
1934,726,2,,2,10,1,Female,56,1,0,0,Q3,25,None,1,Credit Card,26.8,733.55,0,823.55,3428,78,5
1935,1048,2,,1,0,0,Female,33,0,0,0,Q3,32,None,1,Bank Withdrawal,101.35,3334.9,0,4663.86,4341,72,5
1936,493,3,14,1,0,0,Female,21,0,0,0,Q3,16,None,1,Bank Withdrawal,50.15,762.25,0,990.41,4254,69,2
1937,1036,2,,3,4,1,Female,74,1,1,3,Q3,23,None,1,Bank Withdrawal,88.45,2130.55,0,2177.24,3937,70,5
1938,251,2,,2,0,0,Male,22,0,0,0,Q3,26,Offer C,0,Credit Card,54.55,1362.85,0,1362.85,4296,54,4
1939,1009,2,,2,3,1,Female,56,1,0,0,Q3,49,None,1,Bank Withdrawal,20.05,923.1,0,2006,5579,72,5
1940,1054,1,,1,0,0,Male,46,0,1,3,Q3,1,None,0,Credit Card,20.05,20.05,0,27.71,4221,27,3
1941,917,3,16,1,0,0,Male,68,0,0,0,Q3,5,None,1,Credit Card,70.25,331.9,12.48,330.77,3684,89,2
1942,1186,2,,3,0,0,Female,36,0,0,0,Q3,50,None,0,Credit Card,19.4,1023.95,0,1654.95,6233,41,5
1943,1187,3,11,1,0,0,Male,52,0,0,0,Q3,13,Offer D,1,Credit Card,45.55,597,0,597,4856,74,3
1944,1188,2,,2,9,1,Female,64,1,1,1,Q3,28,Offer C,0,Credit Card,19.9,543,0,1156.48,2987,41,4
1945,415,2,,2,0,0,Female,25,0,1,1,Q3,49,None,0,Credit Card,19.45,921.3,0,3157.66,4170,34,5
1946,1189,2,,1,0,0,Female,51,0,0,0,Q3,18,None,1,Bank Withdrawal,95.05,1679.4,38.65,1774.31,4524,60,4
1947,1190,2,,3,8,1,Female,26,1,1,1,Q3,72,Offer A,1,Bank Withdrawal,71.45,5025.85,0,7833.13,5656,30,3
1948,1135,2,,1,0,0,Female,43,1,1,2,Q3,37,None,1,Bank Withdrawal,95.25,3314.15,0,3373.35,2969,29,4
1949,1191,2,,2,10,1,Male,80,1,0,0,Q3,7,Offer E,0,Bank Withdrawal,29.8,220.45,11.83,208.62,2587,69,3
1950,726,2,,1,4,1,Male,64,1,0,0,Q3,45,Offer B,0,Bank Withdrawal,81.4,3775.85,0,3847.4,5602,55,5
1951,1192,2,,1,0,0,Male,53,0,0,0,Q3,19,None,1,Bank Withdrawal,45,865.85,22.55,1404.18,4519,62,3
1952,360,2,,2,0,0,Male,42,0,0,0,Q3,29,None,1,Credit Card,19.8,572.2,0,1909.68,5696,69,4
1953,282,2,,2,3,1,Male,37,1,1,1,Q3,61,Offer B,0,Credit Card,103.9,6449.15,0,9077.03,4079,28,5
1954,479,2,,1,0,0,Male,46,0,0,0,Q3,4,Offer E,1,Bank Withdrawal,45.9,199.75,0,335.47,3200,39,3
1955,271,2,,1,0,0,Female,22,0,0,0,Q3,38,Offer C,1,Bank Withdrawal,103.65,3988.5,0,5038.6,2511,47,5
1956,1193,1,,1,0,0,Female,52,0,0,0,Q3,2,Offer E,0,Bank Withdrawal,19.9,57.4,0,111.2,2822,40,4
1957,1194,3,5,1,0,0,Male,23,0,0,0,Q3,1,None,0,Credit Card,45.05,45.05,0,93.08,4094,91,1
1958,775,2,,2,0,0,Female,60,0,0,0,Q3,15,Offer D,0,Credit Card,45.9,693.45,16.27,677.18,3572,51,3
1959,4,3,5,3,0,0,Male,30,0,0,0,Q3,71,Offer A,1,Bank Withdrawal,108.05,7532.15,0,11040.97,5200,81,1
1960,333,3,5,1,1,1,Male,40,1,0,0,Q3,52,None,0,Bank Withdrawal,84.1,4348.65,0,6343.89,6216,75,1
1961,1189,3,12,1,0,0,Female,60,0,0,0,Q3,2,Offer E,0,Mailed Check,20.65,38.7,0,88.12,3845,83,2
1962,76,3,2,1,1,1,Male,77,1,0,0,Q3,24,Offer C,1,Bank Withdrawal,93.15,2231.05,0,2617.45,2212,73,2
1963,854,2,,1,0,0,Male,39,0,0,0,Q3,43,Offer B,1,Credit Card,75.35,3161.4,0,4006.78,4898,33,5
1964,1195,3,17,1,0,0,Male,27,0,0,0,Q3,2,Offer E,0,Bank Withdrawal,46.05,80.35,0,149.73,4662,72,3
1965,100,2,,1,0,0,Male,21,0,0,0,Q3,24,Offer C,1,Mailed Check,49.7,1218.25,0,1307.53,2911,38,3
1966,875,3,9,1,0,0,Male,78,1,0,0,Q3,41,None,1,Bank Withdrawal,99.8,4259.3,8.88,5175.38,4726,76,1
1967,89,3,2,1,1,1,Female,49,1,0,0,Q3,14,None,1,Bank Withdrawal,87.25,1258.6,0,1667.12,4786,78,2
1968,10,2,,3,9,1,Female,57,1,0,0,Q3,64,None,1,Credit Card,68.3,4378.8,0,5869.36,5425,31,5
1969,1196,2,,3,1,1,Male,38,1,0,0,Q3,72,Offer A,0,Credit Card,19.4,1363.25,0,4927.25,5234,23,5
1970,843,2,,1,0,0,Female,29,0,0,0,Q3,27,None,1,Mailed Check,56.15,1439.35,0,1474.72,3056,69,3
1971,813,2,,2,0,0,Male,79,0,0,0,Q3,35,None,1,Bank Withdrawal,73,2471.25,0,2577.65,2715,59,4
1972,30,1,,1,0,0,Male,20,0,1,1,Q3,1,None,1,Credit Card,59.55,59.55,0,100.94,5824,47,3
1973,1197,3,16,1,0,0,Female,62,0,0,0,Q3,1,Offer E,0,Bank Withdrawal,68.65,68.65,0,81.05,3052,91,2
1974,1198,3,13,1,0,0,Male,74,0,0,0,Q3,43,None,1,Mailed Check,89.55,3856.75,0,5538.91,3802,73,1
1975,963,2,,2,1,1,Female,69,1,0,0,Q3,53,None,1,Credit Card,95.85,5016.25,18.85,6592.17,5325,65,3
1976,1199,3,16,2,0,0,Female,50,0,0,0,Q3,17,None,1,Mailed Check,55.85,937.5,0,1350.77,5472,76,2
1977,1200,3,16,1,0,0,Female,67,0,0,0,Q3,20,Offer D,1,Credit Card,85.8,1727.5,0,2313.3,3336,75,1
1978,307,2,,2,0,0,Male,33,0,0,0,Q3,6,None,0,Credit Card,19.15,124.4,0,187.64,5322,41,5
1979,1201,1,,1,0,0,Male,47,0,1,3,Q3,1,None,1,Bank Withdrawal,24.7,24.7,0,24.7,3518,29,4
1980,698,2,,3,0,0,Female,52,0,0,0,Q3,61,None,0,Bank Withdrawal,89.65,5308.7,0,6739.15,6149,48,3
1981,1202,3,5,1,0,0,Female,74,0,0,0,Q3,4,None,1,Bank Withdrawal,89.2,346.2,0,539.6,5808,74,1
1982,882,1,,1,0,0,Female,57,0,0,0,Q3,1,None,0,Credit Card,19.55,19.55,0,60.18,3968,80,4
1983,236,3,9,1,0,0,Male,24,0,0,0,Q3,1,None,0,Bank Withdrawal,80.5,80.5,0,116.27,2734,85,1
1984,124,2,,2,1,1,Female,50,1,1,2,Q3,68,Offer A,1,Bank Withdrawal,83.65,5733.4,46.99,6770.33,5958,43,4
1985,819,3,7,1,0,0,Male,49,0,0,0,Q3,1,Offer E,1,Bank Withdrawal,79.25,79.25,0,99.23,5533,83,1
1986,76,3,2,1,0,0,Female,54,0,0,0,Q3,2,None,0,Credit Card,80.6,155.8,0,166.44,2683,92,1
1987,1203,3,11,1,0,0,Female,41,0,0,0,Q3,45,Offer B,1,Credit Card,89.3,4016.85,44.63,4607.62,4880,90,2
1988,88,3,2,1,1,1,Female,64,1,0,0,Q3,40,Offer B,1,Bank Withdrawal,84.85,3303.05,0,3384.25,5764,91,2
1989,273,2,,1,0,0,Female,38,0,0,0,Q3,34,None,1,Bank Withdrawal,105.1,3634.8,0,3730.68,3941,68,5
1990,909,2,,1,0,0,Female,49,0,0,0,Q3,13,None,1,Bank Withdrawal,85.95,1215.65,0,1595.38,5886,58,5
1991,607,3,12,1,0,0,Female,64,0,0,0,Q3,1,Offer E,1,Credit Card,20.25,20.25,0,30.96,2783,85,2
1992,842,2,,2,6,1,Female,36,1,1,1,Q3,35,None,0,Credit Card,40.9,1383.6,0,1383.6,5691,78,3
1993,905,2,,2,7,1,Male,63,1,1,2,Q3,35,None,0,Bank Withdrawal,19.9,666,0,1514.05,2334,30,3
1994,451,2,,3,5,1,Male,75,1,0,0,Q3,72,None,1,Credit Card,102.65,7550.3,0,9602.3,4680,66,3
1995,1204,1,,3,1,1,Male,69,1,0,0,Q3,2,Offer E,1,Bank Withdrawal,74.2,140.1,0,154.68,3170,32,4
1996,1041,2,,1,0,0,Female,27,0,0,0,Q3,12,None,0,Bank Withdrawal,19.45,227.45,0,657.17,4862,76,4
1997,358,2,,3,4,1,Male,64,1,0,0,Q3,69,Offer A,1,Bank Withdrawal,75.75,5388.15,0,8446.92,5839,75,4
1998,1205,2,,3,0,0,Male,68,0,0,0,Q3,57,None,1,Bank Withdrawal,104.9,5913.95,1.69,7833.1,5838,75,5
1999,1206,3,15,1,4,1,Female,61,1,0,0,Q3,35,Offer C,1,Bank Withdrawal,70.3,2416.55,0,2861.6,5413,79,3
2000,816,2,,3,9,1,Male,47,1,1,3,Q3,69,None,0,Bank Withdrawal,86.9,6194.1,0,8012.25,4667,49,3
2001,965,3,12,2,1,1,Female,50,1,0,0,Q3,63,None,1,Bank Withdrawal,107.5,6873.75,0,7055.34,6144,96,3
2002,1207,2,,1,0,0,Female,58,0,1,3,Q3,41,None,0,Bank Withdrawal,45.2,1841.9,0,3438.44,4418,42,5
2003,545,2,,3,5,1,Female,47,1,1,3,Q3,47,None,1,Bank Withdrawal,21.3,1041.8,0,1227.45,2861,30,4
2004,113,3,14,2,1,1,Male,31,1,0,0,Q3,72,None,1,Bank Withdrawal,117.8,8684.8,0,11195.44,4432,91,2
2005,1208,2,,2,0,0,Female,26,0,0,0,Q3,59,Offer B,0,Credit Card,79.85,4786.1,0,4900.56,6041,64,3
2006,221,2,,3,5,1,Female,20,1,1,3,Q3,18,None,0,Credit Card,19.35,309.25,0,669.25,2269,36,5
2007,795,3,5,1,1,1,Female,19,1,0,0,Q3,25,Offer C,1,Bank Withdrawal,34,853,0,853,5024,93,1
2008,1209,2,,2,5,1,Male,46,1,0,0,Q3,40,Offer B,0,Bank Withdrawal,80.8,3132.75,0,3651.55,3387,26,3
2009,1210,1,,1,0,0,Male,31,0,0,0,Q3,2,None,1,Bank Withdrawal,69.8,146.65,0,179.03,3527,26,3
2010,646,3,17,2,1,1,Female,30,1,0,0,Q3,21,None,1,Bank Withdrawal,55.95,1157.05,0,1167.05,5531,74,1
2011,368,2,,2,10,1,Male,36,1,1,1,Q3,68,Offer A,1,Credit Card,101.05,6770.5,0,9124.66,5570,32,4
2012,1211,2,,3,2,1,Female,73,1,0,0,Q3,70,Offer A,1,Credit Card,19.55,1462.05,0,2575.05,5209,22,3
2013,1212,1,,1,1,1,Male,48,1,1,2,Q3,1,None,0,Bank Withdrawal,44.55,44.55,0,85.65,3408,48,4
2014,921,2,,3,8,1,Female,24,1,0,0,Q3,72,Offer A,1,Bank Withdrawal,84.05,6052.25,0,7215.05,5515,47,4
2015,31,1,,1,9,1,Female,61,1,0,0,Q3,2,None,1,Credit Card,70.4,154.8,0,169.78,5748,39,3
2016,143,2,,2,7,1,Female,21,1,0,0,Q3,11,None,0,Credit Card,20.6,233.9,0,255.02,4047,29,3
2017,470,2,,3,9,1,Female,40,1,1,2,Q3,56,None,1,Credit Card,24.95,1468.9,0,3096.26,5243,76,5
2018,1028,2,,1,0,0,Female,41,0,0,0,Q3,36,Offer C,1,Bank Withdrawal,34.85,1267.2,0,1267.2,4452,50,4
2019,1213,2,,2,0,0,Male,42,0,0,0,Q3,37,None,1,Bank Withdrawal,90.6,3358.65,8.96,4996.93,2546,26,4
2020,1214,3,20,1,3,1,Female,50,1,0,0,Q3,39,None,0,Bank Withdrawal,55.9,2184.35,0,2184.35,5632,67,1
2021,1215,2,,1,0,0,Male,29,0,1,3,Q3,18,Offer D,1,Credit Card,80.55,1406.65,0,2146.09,5334,37,5
2022,1216,2,,1,0,0,Male,29,0,0,0,Q3,19,None,1,Bank Withdrawal,84.75,1651.95,49.38,1819.55,5157,24,4
2023,1217,3,15,1,0,0,Female,36,0,0,0,Q3,4,None,1,Bank Withdrawal,76.65,333.6,0,429.96,4580,90,1
2024,1184,1,,1,10,1,Male,46,1,1,1,Q3,1,None,1,Credit Card,69.95,69.95,0,81.4,5133,62,3
2025,879,2,,3,0,0,Female,76,1,0,0,Q3,38,None,1,Bank Withdrawal,83.45,3147.15,24.98,3252.13,2768,49,3
2026,1218,2,,2,5,1,Male,38,1,1,2,Q3,10,Offer E,1,Credit Card,19.7,197.54,0,659.84,4890,69,5
2027,1219,2,,2,7,1,Male,28,1,0,0,Q3,56,None,1,Bank Withdrawal,100.55,5514.95,0,8141.35,4847,61,3
2028,1220,2,,2,0,0,Female,37,0,0,0,Q3,30,Offer C,1,Credit Card,68.95,2038.7,0,2717.9,4403,30,5
2029,269,2,,3,1,1,Male,64,1,1,2,Q3,72,Offer A,0,Credit Card,88.7,6501.35,0,8562.71,4641,46,4
2030,602,2,,2,0,0,Female,26,0,0,0,Q3,8,None,1,Bank Withdrawal,20.2,140.95,0,183.11,5066,38,4
2031,989,2,,3,1,1,Female,64,1,1,1,Q3,53,Offer B,1,Bank Withdrawal,104.05,5566.4,0,7069.48,4190,43,3
2032,1221,2,,2,1,1,Male,44,1,0,0,Q3,46,Offer B,1,Bank Withdrawal,94.65,4312.5,0,4778.48,4120,79,4
2033,225,2,,1,0,0,Female,31,0,0,0,Q3,6,Offer E,0,Credit Card,20.7,112.75,0,159.07,5346,47,5
2034,1222,3,5,1,1,1,Female,22,1,0,0,Q3,8,Offer E,1,Bank Withdrawal,94.2,777.3,0,1087.94,2939,80,1
2035,698,3,2,2,1,1,Female,21,1,0,0,Q3,56,None,1,Bank Withdrawal,98.25,5508.35,0,6731.31,4886,90,1
2036,859,3,14,1,0,0,Female,29,0,0,0,Q3,31,Offer C,0,Credit Card,65.25,1994.3,0,3079.64,4403,68,1
2037,1223,2,,1,0,0,Male,76,0,0,0,Q3,13,None,1,Bank Withdrawal,59.9,788.35,0,1437.05,5254,58,5
2038,1161,2,,1,6,1,Male,59,1,1,3,Q3,40,Offer B,1,Credit Card,110.1,4469.1,0,4929.1,2283,39,3
2039,1101,2,,2,0,0,Female,71,1,0,0,Q3,59,None,1,Bank Withdrawal,94.05,5483.9,0,6643.16,5061,30,3
2040,292,2,,2,7,1,Female,41,1,1,3,Q3,50,None,0,Credit Card,103.05,5153.5,0,7527.5,5905,72,4
2041,1224,3,20,1,0,0,Female,53,1,1,3,Q3,2,None,1,Credit Card,24.4,36.55,0,36.55,2635,91,3
2042,1225,2,,3,0,0,Female,56,0,0,0,Q3,46,Offer B,0,Mailed Check,79.2,3593.8,0,5747.98,2007,63,4
2043,811,2,,1,0,0,Female,45,0,1,3,Q3,18,Offer D,0,Bank Withdrawal,64.8,1166.7,0,1930.8,2466,37,4
2044,89,2,,1,0,0,Female,59,0,0,0,Q3,35,Offer C,1,Credit Card,33.45,1175.85,0,1205.85,2553,66,5
2045,450,3,7,1,0,0,Male,47,0,1,2,Q3,1,None,0,Credit Card,50.6,50.6,0,62.46,3677,82,1
2046,1226,3,14,1,0,0,Male,28,0,0,0,Q3,4,None,0,Credit Card,80.8,332.45,0,501.77,5436,72,2
2047,1227,3,5,1,0,0,Male,30,0,0,0,Q3,5,None,1,Bank Withdrawal,85.3,424.15,0,606.75,2264,81,1
2048,32,2,,3,7,1,Female,64,1,0,0,Q3,69,None,1,Credit Card,64.15,4254.1,0,7045.82,5128,62,3
2049,1228,3,5,1,1,1,Male,41,1,0,0,Q3,17,None,0,Bank Withdrawal,80.85,1400.85,0,1683.22,5174,77,1
2050,317,3,16,1,0,0,Female,48,0,0,0,Q3,1,None,1,Bank Withdrawal,20.2,20.2,0,63.72,3061,91,2
2051,926,3,17,1,1,1,Male,71,1,0,0,Q3,24,None,1,Bank Withdrawal,78.85,1772.25,0,1821.45,3079,65,1
2052,1229,2,,2,0,0,Female,69,0,0,0,Q3,62,None,0,Bank Withdrawal,84.45,4959.15,0,6169.39,4166,60,4
2053,89,3,2,1,0,0,Male,49,0,0,0,Q3,12,None,1,Bank Withdrawal,45.4,518.9,0,652.34,2887,68,3
2054,770,2,,1,0,0,Male,45,0,0,0,Q3,23,None,0,Bank Withdrawal,20.85,473.9,0,1286.26,4263,53,5
2055,876,2,,1,10,1,Female,54,1,1,2,Q3,45,Offer B,1,Bank Withdrawal,50.9,2333.85,0,2333.85,3937,64,3
2056,131,2,,1,0,0,Female,64,0,0,0,Q3,9,None,1,Credit Card,85.3,781.4,0,1226.82,5850,28,5
2057,720,3,9,1,3,1,Male,60,1,0,0,Q3,4,None,1,Bank Withdrawal,80.35,307.4,0,437.12,4167,65,1
2058,738,2,,1,0,0,Male,60,0,0,0,Q3,24,None,1,Bank Withdrawal,85.95,2107.15,0,2335.87,5421,52,3
2059,1230,2,,3,2,1,Female,42,1,0,0,Q3,71,Offer A,1,Credit Card,25.95,1801.9,0,3556.31,5072,23,5
2060,1227,3,14,1,0,0,Male,56,0,0,0,Q3,2,Offer E,1,Bank Withdrawal,45.15,98.5,0,111.44,2699,81,2
2061,38,1,,2,9,1,Male,29,1,0,0,Q3,1,None,0,Mailed Check,18.8,18.8,0,62.37,5160,51,3
2062,1231,3,1,1,0,0,Female,41,0,0,0,Q3,10,None,1,Bank Withdrawal,100.6,1060.2,0,1512.3,4001,77,1
2063,1232,1,,1,0,0,Female,53,0,0,0,Q3,2,None,0,Bank Withdrawal,51.4,96.8,0,96.8,2580,58,5
2064,650,2,,2,0,0,Female,28,0,0,0,Q3,67,Offer A,0,Credit Card,60.5,3870,0,6281.33,4363,48,3
2065,900,2,,2,1,1,Female,39,1,1,3,Q3,7,None,0,Bank Withdrawal,69.45,477.05,0,609.42,3334,54,3
2066,996,2,,1,0,0,Female,34,0,0,0,Q3,13,Offer D,1,Bank Withdrawal,78.75,995.35,0,1544.55,5631,79,4
2067,481,2,,2,0,0,Female,47,0,0,0,Q3,57,None,0,Bank Withdrawal,94.7,5468.95,0,7688.53,4507,70,4
2068,1233,2,,1,0,0,Female,74,1,0,0,Q3,36,Offer C,1,Credit Card,91.95,3301.05,17.76,3690.81,3273,48,5
2069,639,2,,3,0,0,Female,61,0,0,0,Q3,66,None,1,Credit Card,90.05,5965.95,0,6842.43,5813,74,4
2070,1234,2,,1,0,0,Female,33,0,0,0,Q3,22,Offer D,1,Credit Card,59.05,1253.5,0,1974,3995,47,4
2071,1132,3,15,1,1,1,Female,57,1,0,0,Q3,17,Offer D,0,Bank Withdrawal,94.4,1607.2,0,2045.63,4103,66,1
2072,182,3,2,1,0,0,Female,75,0,0,0,Q3,1,None,1,Credit Card,74.45,74.45,0,114.06,4291,67,3
2073,649,3,2,1,1,1,Female,64,1,0,0,Q3,11,Offer D,1,Bank Withdrawal,94,1078.9,0,1361.27,2120,67,1
2074,171,3,5,1,1,1,Female,27,1,0,0,Q3,2,None,1,Bank Withdrawal,73.55,145.4,0,162.4,5799,90,1
2075,333,1,,1,0,0,Female,52,0,0,0,Q3,3,None,0,Bank Withdrawal,95.4,293.15,0,344.18,2813,70,3
2076,1209,3,13,1,0,0,Male,51,0,0,0,Q3,4,None,1,Bank Withdrawal,74.8,321.9,0,350.94,5882,71,1
2077,628,2,,3,9,1,Female,38,1,0,0,Q3,69,Offer A,0,Bank Withdrawal,19.75,1375.4,0,1739.03,5325,72,4
2078,1235,2,,3,6,1,Male,38,1,1,3,Q3,72,Offer A,1,Credit Card,104.9,7732.65,0,10052.49,6378,25,4
2079,1236,2,,1,0,0,Female,46,0,0,0,Q3,23,Offer D,1,Bank Withdrawal,93.5,2341.55,0,2758.31,4861,73,3
2080,1237,2,,1,5,1,Male,32,1,1,3,Q3,40,Offer B,1,Bank Withdrawal,74.55,3015.75,0,3570.15,3718,64,5
2081,136,2,,3,0,0,Female,44,0,0,0,Q3,70,None,0,Credit Card,84.7,5991.05,0,7176.15,4180,45,4
2082,1238,2,,3,10,1,Female,68,1,0,0,Q3,70,None,1,Bank Withdrawal,90.85,6470.1,0,9165.1,5129,64,4
2083,1239,1,,2,0,0,Female,58,0,0,0,Q3,3,Offer E,1,Bank Withdrawal,69.95,220.45,0,338.98,2754,67,5
2084,191,2,,3,0,0,Male,27,0,0,0,Q3,69,Offer A,1,Credit Card,110.05,7430.75,23.16,7801.58,5798,30,3
2085,1240,3,5,1,0,0,Female,58,0,0,0,Q3,6,Offer E,1,Bank Withdrawal,89.5,573.3,0,860.82,2898,82,1
2086,1241,2,,3,0,0,Male,55,0,0,0,Q3,72,None,0,Bank Withdrawal,92,6632.75,0,9902.27,4200,68,3
2087,754,2,,3,1,1,Female,41,1,0,0,Q3,67,Offer A,0,Bank Withdrawal,86.15,5883.85,0,6098.25,5037,31,5
2088,199,3,15,2,1,1,Female,74,1,0,0,Q3,40,None,1,Credit Card,99.2,4062.2,0,4852.6,5098,69,3
2089,1242,2,,3,1,1,Female,20,1,1,1,Q3,19,None,1,Bank Withdrawal,24.9,467.7,0,1067.72,5396,79,3
2090,998,2,,3,0,0,Male,25,0,0,0,Q3,70,Offer A,1,Mailed Check,40.05,2799.75,0,2799.75,5055,57,5
2091,905,2,,3,0,0,Female,23,0,0,0,Q3,21,None,0,Credit Card,71.05,1524.85,16.91,2012.29,5138,56,4
2092,1243,3,12,1,1,1,Male,76,1,0,0,Q3,32,Offer C,1,Bank Withdrawal,104.9,3351.55,33.73,4710.14,3966,79,1
2093,938,2,,1,1,1,Male,69,1,1,1,Q3,29,Offer C,1,Bank Withdrawal,103.95,2964.8,0,4396.24,3733,58,4
2094,1244,2,,1,0,0,Female,25,0,0,0,Q3,29,Offer C,1,Bank Withdrawal,74.2,1993.25,0,2468.27,3982,55,5
2095,1245,2,,1,0,0,Female,22,1,0,0,Q3,25,None,1,Bank Withdrawal,95.15,2395.7,0,3220.95,3273,52,3
2096,1246,3,16,1,0,0,Male,73,0,0,0,Q3,55,Offer B,1,Bank Withdrawal,98.8,5617.75,0,6108.9,5543,69,2
2097,1247,2,,1,4,1,Female,54,1,0,0,Q3,55,Offer B,1,Credit Card,103.65,5676.65,0,7527.95,4768,46,5
2098,1248,3,20,1,0,0,Female,34,0,0,0,Q3,2,None,1,Bank Withdrawal,94.2,193.8,0,279.58,5299,79,2
2099,89,1,,1,0,0,Female,28,0,0,0,Q3,2,None,1,Bank Withdrawal,20.7,39.85,0,67.63,2107,46,4
2100,1249,3,17,2,0,0,Male,58,0,0,0,Q3,62,Offer B,1,Bank Withdrawal,96.75,6125.4,0,7529.08,5016,92,2
2101,1250,2,,1,0,0,Male,41,0,1,3,Q3,19,Offer D,1,Bank Withdrawal,20,377.55,0,835.45,5188,31,3
2102,834,2,,1,7,1,Female,61,1,1,1,Q3,7,None,0,Credit Card,20.65,158.95,0,194.02,4058,74,3
2103,511,2,,1,10,1,Male,26,1,0,0,Q3,29,None,1,Credit Card,75.3,2263.4,0,2360.55,4910,40,4
2104,62,2,,1,4,1,Male,47,1,0,0,Q3,29,Offer C,0,Credit Card,33.75,1009.25,0,1009.25,3664,62,3
2105,1251,3,18,1,0,0,Male,44,0,0,0,Q3,12,Offer D,0,Bank Withdrawal,81.7,858.6,0,1079.16,2850,76,1
2106,544,2,,2,0,0,Female,25,0,1,2,Q3,50,Offer B,1,Credit Card,70.8,3478.15,0,5354.15,4798,34,4
2107,1252,2,,3,6,1,Male,19,1,1,1,Q3,67,None,1,Bank Withdrawal,111.2,7530.8,0,10275.12,6060,71,4
2108,895,3,17,1,1,1,Female,63,1,0,0,Q3,33,None,0,Credit Card,86.15,2745.7,0,3218.92,3336,66,2
2109,732,2,,2,3,1,Female,32,1,1,2,Q3,37,Offer C,0,Bank Withdrawal,75.1,2658.8,0,2700.24,4131,64,3
2110,747,2,,3,5,1,Female,44,1,0,0,Q3,64,Offer B,0,Credit Card,25,1584.8,0,2020.64,5538,61,5
2111,1065,3,6,1,0,0,Male,21,0,0,0,Q3,1,Offer E,1,Bank Withdrawal,89.9,89.9,0,122.75,5951,80,1
2112,972,2,,1,0,0,Male,64,0,0,0,Q3,8,Offer E,1,Bank Withdrawal,74.85,572.45,0,665.09,5514,40,4
2113,264,3,5,1,0,0,Male,57,0,0,0,Q3,9,Offer E,0,Mailed Check,44.95,431,0,466.92,5023,66,1
2114,1253,1,,1,0,0,Male,23,0,0,0,Q3,1,None,0,Credit Card,20.05,20.05,0,38.2,2798,21,5
2115,81,3,9,2,1,1,Female,31,1,0,0,Q3,48,None,0,Mailed Check,34.7,1604.5,0,1604.5,5995,90,2
2116,1237,2,,1,0,0,Female,39,0,0,0,Q3,38,None,1,Bank Withdrawal,66.15,2522.4,0,3287.72,4933,78,4
2117,518,1,,1,0,0,Male,36,0,1,3,Q3,3,None,0,Bank Withdrawal,20.2,50.6,0,105.89,3594,46,3
2118,1140,2,,1,0,0,Female,35,0,0,0,Q3,32,Offer C,0,Bank Withdrawal,19.9,601.55,0,1098.51,4374,29,3
2119,1254,1,,1,0,0,Male,43,0,0,0,Q3,3,None,0,Credit Card,60.65,196.9,0,264.37,2111,22,5
2120,219,3,1,1,0,0,Female,34,0,0,0,Q3,10,None,1,Bank Withdrawal,94.85,953.45,0,1386.05,3074,90,3
